,organization,industry,section,gri_idx,sim_score,gri_desc
4049,netflix,technology,netflix-esg-2022-41,gri_201-2,0.5041022300720215,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4050,netflix,technology,netflix-esg-2022-41,gri_302-4,0.4404700994491577,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4051,netflix,technology,netflix-esg-2022-41,gri_302-5,0.4219850301742553,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
4052,netflix,technology,netflix-esg-2022-51,gri_2-27,0.4454738199710846,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4053,netflix,technology,netflix-esg-2022-51,gri_2-24,0.4195291101932525,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4054,netflix,technology,netflix-esg-2022-51,gri_2-25,0.407369315624237,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4055,netflix,technology,netflix-esg-2022-60,gri_2-27,0.5381878614425659,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4056,netflix,technology,netflix-esg-2022-60,gri_2-24,0.4562831819057464,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4057,netflix,technology,netflix-esg-2022-60,gri_2-25,0.4298977255821228,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4058,netflix,technology,netflix-esg-2022-60,gri_307-1,0.4186567068099975,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
4059,netflix,technology,netflix-esg-2022-61,gri_201-2,0.4424211382865906,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4060,netflix,technology,netflix-esg-2022-61,gri_2-2,0.4298240542411804,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4061,netflix,technology,netflix-esg-2022-61,gri_2-22,0.4187475740909576,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4062,netflix,technology,netflix-esg-2022-61,gri_2-25,0.4061548411846161,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4063,netflix,technology,netflix-esg-2022-62,gri_2-27,0.4221854507923126,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4064,netflix,technology,netflix-esg-2022-62,gri_2-2,0.403601586818695,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4065,netflix,technology,netflix-esg-2022-62,gri_2-25,0.403514415025711,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4066,netflix,technology,netflix-esg-2022-63,gri_302-1,0.4469537138938904,"Energy (Energy Management, Fuel Consumption): Energy consumption within the organization (Company's total energy consumption)"
4067,netflix,technology,netflix-esg-2022-63,gri_302-4,0.4174166917800903,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4068,netflix,technology,netflix-esg-2022-64,gri_305-5,0.4768007397651672,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
4069,netflix,technology,netflix-esg-2022-64,gri_305-6,0.4561767280101776,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
4070,netflix,technology,netflix-esg-2022-64,gri_305-2,0.4510790109634399,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4071,netflix,technology,netflix-esg-2022-64,gri_305-1,0.4409327208995819,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4072,netflix,technology,netflix-esg-2022-64,gri_305-7,0.4372497498989105,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
4073,netflix,technology,netflix-esg-2022-66,gri_201-2,0.5529367923736572,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4074,netflix,technology,netflix-esg-2022-66,gri_2-22,0.4950534403324127,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4075,netflix,technology,netflix-esg-2022-66,gri_308-2,0.4849696755409241,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4076,netflix,technology,netflix-esg-2022-66,gri_201-1,0.4826502203941345,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4077,netflix,technology,netflix-esg-2022-66,gri_2-2,0.4697109460830688,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4078,netflix,technology,netflix-esg-2022-67,gri_201-2,0.6026177406311035,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4079,netflix,technology,netflix-esg-2022-67,gri_2-25,0.5351161360740662,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4080,netflix,technology,netflix-esg-2022-67,gri_201-1,0.5155487060546875,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4081,netflix,technology,netflix-esg-2022-67,gri_2-22,0.5125343799591064,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4082,netflix,technology,netflix-esg-2022-67,gri_308-2,0.4276765286922455,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4083,netflix,technology,netflix-esg-2022-67,gri_304-2,0.4214642643928528,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4084,netflix,technology,netflix-esg-2022-68,gri_305-2,0.4901051521301269,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4085,netflix,technology,netflix-esg-2022-68,gri_305-1,0.488899290561676,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4086,netflix,technology,netflix-esg-2022-68,gri_305-3,0.477407157421112,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
4087,netflix,technology,netflix-esg-2022-69,gri_305-1,0.5626453161239624,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4088,netflix,technology,netflix-esg-2022-69,gri_305-2,0.5427519679069519,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4089,netflix,technology,netflix-esg-2022-69,gri_305-3,0.5399565696716309,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
4090,netflix,technology,netflix-esg-2022-69,gri_302-4,0.4134219884872436,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4091,netflix,technology,netflix-esg-2022-70,gri_2-25,0.4251379370689392,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4092,netflix,technology,netflix-esg-2022-70,gri_201-2,0.4128079414367676,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4093,netflix,technology,netflix-esg-2022-70,gri_305-1,0.4039258658885956,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4094,netflix,technology,netflix-esg-2022-71,gri_304-2,0.4308686256408691,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4095,newlook,fashion,newlook-sustainability-2023-1,gri_2-22,0.4100904464721679,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4096,newlook,fashion,newlook-sustainability-2023-2,gri_308-2,0.4719218909740448,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4097,newlook,fashion,newlook-sustainability-2023-3,gri_308-2,0.4324606657028198,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4098,newlook,fashion,newlook-sustainability-2023-6,gri_308-2,0.4649290740489959,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4099,newlook,fashion,newlook-sustainability-2023-6,gri_2-29,0.4169930219650268,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4100,newlook,fashion,newlook-sustainability-2023-8,gri_304-2,0.520569920539856,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4101,newlook,fashion,newlook-sustainability-2023-8,gri_2-22,0.4608732163906097,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4102,newlook,fashion,newlook-sustainability-2023-8,gri_2-2,0.4277521967887878,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4103,newlook,fashion,newlook-sustainability-2023-8,gri_201-1,0.4221744537353515,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
4104,newlook,fashion,newlook-sustainability-2023-9,gri_201-2,0.4593454599380493,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4105,newlook,fashion,newlook-sustainability-2023-9,gri_2-22,0.4463653564453125,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4106,newlook,fashion,newlook-sustainability-2023-9,gri_2-25,0.4379019737243652,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4107,newlook,fashion,newlook-sustainability-2023-9,gri_308-2,0.4276723563671112,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4108,newlook,fashion,newlook-sustainability-2023-10,gri_304-2,0.5236021876335144,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4109,newlook,fashion,newlook-sustainability-2023-10,gri_201-2,0.4412172138690948,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4110,newlook,fashion,newlook-sustainability-2023-10,gri_303-2,0.4397822618484497,"Water and Effluents (Natural Resource Use, Water Management, Water conservation, Water reduction): Management of water discharge-related impacts (A description of any minimum standards set for the quality of effluent discharge)"
4111,newlook,fashion,newlook-sustainability-2023-10,gri_308-2,0.4312730431556701,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4112,newlook,fashion,newlook-sustainability-2023-10,gri_2-22,0.4148475527763366,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4113,newlook,fashion,newlook-sustainability-2023-10,gri_2-25,0.4147866368293762,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4114,newlook,fashion,newlook-sustainability-2023-11,gri_308-2,0.499924898147583,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4115,newlook,fashion,newlook-sustainability-2023-11,gri_308-1,0.4741366803646087,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4116,newlook,fashion,newlook-sustainability-2023-11,gri_2-29,0.4037367701530456,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4117,newlook,fashion,newlook-sustainability-2023-13,gri_308-2,0.4878592193126678,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4118,newlook,fashion,newlook-sustainability-2023-13,gri_2-29,0.4563809931278229,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4119,newlook,fashion,newlook-sustainability-2023-16,gri_308-2,0.4521392583847046,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4120,newlook,fashion,newlook-sustainability-2023-16,gri_308-1,0.4426023066043854,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4121,newlook,fashion,newlook-sustainability-2023-16,gri_201-2,0.4228933751583099,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4122,newlook,fashion,newlook-sustainability-2023-18,gri_308-1,0.4707541465759277,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Environmental Screening of new suppliers (New suppliers screened using environmental criteria)"
4123,newlook,fashion,newlook-sustainability-2023-18,gri_308-2,0.4596419036388397,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4124,newlook,fashion,newlook-sustainability-2023-20,gri_2-22,0.517075777053833,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4125,newlook,fashion,newlook-sustainability-2023-20,gri_2-2,0.5082606077194214,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4126,newlook,fashion,newlook-sustainability-2023-20,gri_2-25,0.4734082818031311,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4127,newlook,fashion,newlook-sustainability-2023-20,gri_201-2,0.4476786255836487,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4128,newlook,fashion,newlook-sustainability-2023-20,gri_308-2,0.4467666447162628,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4129,newlook,fashion,newlook-sustainability-2023-20,gri_2-29,0.4462816119194031,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
4130,newlook,fashion,newlook-sustainability-2023-20,gri_2-24,0.4363285601139068,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Embedding policy commitments (Describe how organization embeds each of its policy commitments for responsible business conduct throughout its activities and business relationships)"
4131,newlook,fashion,newlook-sustainability-2023-20,gri_307-1,0.4028425812721252,"Environmental Compliance (Non-compliance, Laws & Regulations, Sanctions): Environmental Non-Monetary Sanctions (Total number of non-monetary sanctions for non-compliance with environmental laws and regulations incurred by the organization? )"
4132,newlook,fashion,newlook-sustainability-2023-21,gri_201-2,0.4569990634918213,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4133,newlook,fashion,newlook-sustainability-2023-21,gri_305-1,0.4218623042106628,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4134,newlook,fashion,newlook-sustainability-2023-23,gri_302-4,0.4285867214202881,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
4135,newlook,fashion,newlook-sustainability-2023-23,gri_302-5,0.4185546636581421,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
4136,newlook,fashion,newlook-sustainability-2023-23,gri_201-2,0.4102983772754669,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4137,newlook,fashion,newlook-sustainability-2023-24,gri_308-2,0.529909610748291,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4138,newlook,fashion,newlook-sustainability-2023-24,gri_305-2,0.4173574149608612,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
4139,newlook,fashion,newlook-sustainability-2023-24,gri_305-1,0.4137184023857116,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
4140,newlook,fashion,newlook-sustainability-2023-27,gri_308-2,0.4478907287120819,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4141,newlook,fashion,newlook-sustainability-2023-29,gri_306-2,0.5256693363189697,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Management of significant waste related impacts (How does the organization recycles waste?)"
4142,newlook,fashion,newlook-sustainability-2023-29,gri_306-1,0.5154739022254944,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
4143,newlook,fashion,newlook-sustainability-2023-29,gri_304-2,0.47109055519104,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4144,newlook,fashion,newlook-sustainability-2023-29,gri_306-3,0.4440453648567199,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generated (Total amount of waste generated by the organization)"
4145,newlook,fashion,newlook-sustainability-2023-29,gri_308-2,0.417845606803894,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4146,newlook,fashion,newlook-sustainability-2023-30,gri_304-2,0.4296026229858398,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4147,newlook,fashion,newlook-sustainability-2023-34,gri_301-2,0.5203801393508911,"Materials (Health and Safety, Waste Management, Recycled Materials): Recycled input materials used (Percentage of materials used are recycled input materials)"
4148,newlook,fashion,newlook-sustainability-2023-34,gri_301-1,0.4542206525802612,"Materials (Health and Safety, Waste Management, Recycled Materials): Materials used by weight or volume (Total weight of materials that are used to produce and package the organization's primary products and services)"
4149,newlook,fashion,newlook-sustainability-2023-34,gri_306-1,0.4273808300495147,"Effluents and Waste (Waste Management, Recycled Materials, Waste reduction, Waste generation): Waste generation and significant waste-related impacts (What is impacted by the organization's waste?)"
4150,newlook,fashion,newlook-sustainability-2023-41,gri_302-5,0.4174344837665558,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
4151,newlook,fashion,newlook-sustainability-2023-42,gri_308-2,0.4081359207630157,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
4152,newlook,fashion,newlook-sustainability-2023-54,gri_304-2,0.4256529808044433,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4153,newlook,fashion,newlook-sustainability-2023-62,gri_304-2,0.4195734858512878,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4154,newlook,fashion,newlook-sustainability-2023-65,gri_2-22,0.5732004642486572,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
4155,newlook,fashion,newlook-sustainability-2023-65,gri_201-2,0.566502571105957,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
4156,newlook,fashion,newlook-sustainability-2023-65,gri_2-25,0.5648725628852844,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
4157,newlook,fashion,newlook-sustainability-2023-65,gri_2-2,0.5193923711776733,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
4158,newlook,fashion,newlook-sustainability-2023-65,gri_2-27,0.4345119595527649,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Compliance with laws and regulations (Total number of significant instances of non-compliance with laws and regulations during the reporting period)"
4159,newlook,fashion,newlook-sustainability-2023-65,gri_304-2,0.4321607649326324,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
4160,newlook,fashion,newlook-sustainability-2023-65,gri_308-2,0.4111720621585846,"Supplier Environmental Assessment (Governance, Supply Chain Transparency): Negative environmental impacts in the supply chain and actions taken (Number of suppliers assessed for environmental impacts)"
